,label,review
5057,0,经常订他家的菜，但是这次酸豆角没洗干净，农家小炒肉的肉一股很恶心的味道！太失望了
3681,0,"菜真的很少,可能是主打卷饼所以米法蔬菜拌饭才会这样难吃，肉也很少，基本上菜吃完了还剩下一大半的米没吃呢，不会再订了，太坑人了。"
9234,0,好吃～不错～速度快！
299,1,粥好喝，卷饼也还可以，非常满意
5185,0,吃了一年了一家店。现在彻底失望了。锅包肉现在像溜肉段了。味道也变了好多。还有就是这快递送来了没有筷子？问他筷子呢？结果他的意思是我把筷子吃了。百度外卖改良一下吧。
894,1,叫了好几次，真心好喝
5964,0,买的汉堡买错了！
4627,0,送餐时间有点慢。菜品略素
3352,1,"快,香,赞,好,牛,棒"
2593,1,师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了
3716,0,送货太慢了，晚了半个小时！玉米太硬，没有味道！
7188,0,超级难吃，而且等的时间还长，11订的，1点多才送来，没有下次了，简直无语
6274,0,饭菜少的可怜，都不够我五岁儿子吃。
3022,1,真不错，价格便宜实惠，分量足，最满意的一家
3911,0,送餐太慢了，每次都要1个多钟头
739,1,很好吃，奶茶还好，天很冷，还没有凉
2594,1,感觉太油了
9540,0,性价比不高，跟图片差很远
10127,0,饭和丸子是热的，大酱汤冰凉，外卖小哥挺好
9107,0,"猪排中间都没熟,我去"
9914,0,时间太长，并且泡菜汤没有米饭
4822,0,2点才送来！！
10416,0,只能说一般，不怎么好吃，米饭明显感觉不是当天做的，用水泡太久了，
1519,1,不错，很香，很好吃完美无瑕
1318,1,一直订眉州东坡的外卖，很满意，特别是外送小哥，还帮我把门口的垃圾拿出去到垃圾桶，真得赞一个。
7688,0,"两个多小时都没送过来,联系百度退单了,下次不会再订了"
8733,0,海藻跟没洗似的，咸的要死，除了咸没有任何味道，担担面也咸的要死，还是坨的，根本没法吃，全扔了！
5639,0,拌菜用的调味汁都没给，以后注意吧
920,1,非常好，送货也快
8393,0,两个半小时才到，问商家说配送员11点出去的，一点才到这是去送全北京的外卖了吗？问起来就各种找理由，又是单子多又是第一个送的我的，我十点半定的也不算晚吧！就不信两个半小时都送不到！
7079,0,我只能说，鱼豆腐是最好吃的！并且推荐！
8263,0,餐送晚了，打电话咨询态度很不耐烦说等着吧。味道没有以前好了，太多也越来越差了
8067,0,晕了都，让12点送过来，你这10.50多就送过来了，让我情何以堪
270,1,送餐的大叔辛苦了！
5663,0,难吃得要命！
6843,0,太不靠谱！不是漏发订单就是菜送错了，要不就早送一小时！！！
9255,0,12点半收到
3223,1,不错，口味很好！
2807,1,优惠活动不错
7943,0,冷的，米饭硬，吃的肚子不舒服
9991,0,餐品送错了，订的茴香猪肉，送来的却是猪肉大葱
8879,0,等了2个半小时。。。饭菜还不错
63,1,"一般一般,面不是手工削的。不筋道"
1525,1,很喜欢这家口味
9231,0,送餐速度慢
1301,1,味道不错，外卖小哥速度快，态度好
2510,1,送餐很及时
9021,0,牛柳越来越少！
4159,0,买饺子没有醋。打电话问还说只有备注了才有。吃饺子都吃醋还要备注吗！第一次定不知道还都只能白着吃了？花钱买了东西跟欠了他钱是的。什么商家！
1045,1,还不错！卷饼之外其他东西的味道原来也这么好啊～
4145,0,不好吃，鸡感觉味道怪怪的
7279,0,"备注都说了不吃猪肉，包菜卷粉丝里面有肉末为什么不说呢？浪费了,根本吃不了"
9146,0,大爷的，定了几十次了今天居然变成辣的了
6739,0,两个半小时。。。
5509,0,粥盒都烂了，粥全撒出来了
869,1,味道不错，薄脆很脆～
4756,0,我只想说，没见过这种送餐的，菜品质量太差，量特别少，太差
55,1,很快送到，态度也很好。全五星。
8540,0,服务没问题，但是不好吃…
10731,0,等了一小时结果送错了，因为要求重新送一份所以又等了十多分钟，而且真的不好吃！
5583,0,太难吃了，特别是炒米条
829,1,这么晚了辛苦大姐了，谢谢
8094,0,一份饭还不够三岁孩子吃呢
7947,0,"你们的餐是凉的可乐只有一半下次能找个熟门熟路,感觉得不好"
10394,0,中饭变晚饭，12:30订的餐16:00才送到！服务超差！再也不再他们家订了！
4976,0,非常差劲，饼都破了，漏了我一裤子油
10260,0,"两个小时才送到,非常差,不会再定了"
597,1,很好吃，下回还会买的
1967,1,吃过好几次了，味道挺不错的，外卖送的很快，喜欢
6676,0,锅包肉姐姐很喜欢吃
4980,0,感觉一般般，不是
5549,0,速度超慢，饮料没送
8402,0,东西很棒，送餐服务很不好。迟到半个小时，也没表达什么歉意。
8272,0,"完全不值这个价,一个素菜卷饼15,里面就两根土豆几块洋葱,饼倒是挺大。,再也不来了"
7895,0,东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。
4663,0,我让多加汁也没加，怎么吃啊？干了吧唧的
9628,0,"3块钱的米饭不满四分之一盒,还是陈米做的,想钱想疯了吧,其他菜无力吐槽"
5469,0,我能说一句去TMD吗，两个小时才送来。
10150,0,难吃，而且要的酱香的，来的是辣的，味道还难吃，真觉得是假的拿度
1218,1,少一份肉末酸豆角，因为上次少个卤蛋，这次多给了个卤蛋
2932,1,就是快递慢了点
7797,0,早餐的煎饼种类好少
10680,0,到的时间比约定晚20分钟，菜都凉了。不好
5847,0,"送的很晚,味道一般版"
7914,0,说是12:10分到，结果1点才送来！两个小时才吃上啊！
1287,1,守时守信！非常好的骑士
7701,0,送来时饭已经凉了，希望下次改进
9535,0,垃圾，我们在住院，居然不给带餐具
1481,1,"好吃,物美价廉,很快,服务态度好,好评"
2157,1,从人大的店来三义庙用了40分钟，但是是中午，店家也道歉了，理解
490,1,快递师傅很好，饭也不错，味道不错，尤其量也足，那米饭给的，都吃不了，太少见了
3971,0,量太小了，对不起价格。
10741,0,没勺没筷子怎么吃
440,1,东西好吃，就是只点了两份面还送错了一份！订的是牛杂面送了份牛肉面，价格也有差别呀！
10352,0,点了一个石锅拌饭真的好难吃
1573,1,饼比较硬，肘子卷不错，可是吃不出来是肘子肉
3548,1,感觉酱味不太适合老北京人
4854,0,两个小时还不送过来，最后也不通知我就不送了，没有碰见这么不负责任的商家
9443,0,凉拌米线能吃吗？餐馆出新品种不试吃吗？无语！
2877,1,挺好的，包装环保又有品。
4579,0,卷饼没有一点味道，尖椒土豆丝没有尖椒，粗粗的土豆丝。素拌饭只有一点点土豆丝圆葱和酱。饭硬硬的简直了。严重差评
9470,0,"给了半盒子海带,不是人吃的东西"
4935,0,等了快两个小时，电话打不通，催单不管用，米线没豆花没配菜
2415,1,"味道还不错,送餐师傅很不错,牛杂略咸"
8546,0,不怎么样，味道也差
8319,0,今天的菜太淡了。
6412,0,"两个小时才送到,我是真苦了"
10517,0,这次好快！第一次吃酱香鸡肉的，不过鸡肉还不是太入味儿啦，然后吃起来略干。
4531,0,皮蛋瘦肉粥里没有皮蛋和瘦肉
4257,0,凉皮有异味
7055,0,和同事一块下的订单，居然同事的先到了，这份晚了40分钟才到，太久了也
9770,0,好吃，但是外卖的分量只有堂食的一半可价格一样
9611,0,等了一个半小时，收到时已经饿晕了，关键点的香菇鸡肉卷还不好吃。。
3410,1,肉有点腻了
7765,0,此宫保鸡丁就是辣酱炒鸡肉，除了咸很咸的味吃不出别的。
1135,1,每一样的很喜欢！会继续光顾哒
4814,0,这次送餐速度有点慢，而且和合谷除了宫保鸡丁饭以外的所有饭都不能吃，难吃的不能下咽！
191,1,"餐盒漏了,菜油洒了一袋子"
3747,0,"送了三个小时,我也服气了,开始刚来公司没注意直接选立即送餐了还觉得太早了,可是没想到还是订晚了"
3023,1,豆腐脑很好喝，煎饼果子也不错，网上订餐超级便宜
9023,0,"希望菜是新鲜的，近期的,清炒油菜，油菜就不如之前。而且有次居然用白菜代替了,都是菜帮子。"
8122,0,给的越来越少了！两块排骨，两块菜花，两片胡萝卜，加上七八根茄条。
5945,0,"好难吃,还太小,南瓜粥还行"
1870,1,百度骑士是又懒又馋人士的天使
9297,0,"就住对面实在累了叫了个外卖,67分钟送到,饿过劲了,爬着去爬着回也不要一个小时"
2822,1,送餐速度很快！
638,1,好快！配送员特别好～还送了果冻哟
5345,0,"这次我可要评价了，要了一个牛肉汤,要了一个大酱汤,结果,回来都是半份,气死我了,我还要下楼继续买别的吃的，因为根本不够了。花了54,还吃不饱。垃圾最后一次吃。"
5687,0,卷饼铝箔把嘴唇划破了，郁闷
924,1,"服务超级好,不错,很耐心很客气"
502,1,特别好，很礼貌的外卖小哥，赞
5210,0,"我了个去,只给我送了个肘子卷,我的两碗粥根本都没做,我交得还是所有的钱,坑我呢？,我的粥呢？,打电话也没人接,什么玩意啊"
4030,0,里面有大块鸡肉和一点生菜，个人感觉不好吃，有点失望啊，饼挺大，不松软
2657,1,超级好喝的奶茶。。。
5606,0,送的软包饮料并没有送来，外卖小哥说一会儿给送也没有，希望可以补送
1334,1,就是时间晚每次都晚
1604,1,送餐小哥帅气，态度好，菜品新鲜，扫光光喽!
4891,0,就是太慢了，我12：44才收到，晚了一个小时，饭都凉了。
8640,0,黑椒牛柳太咸，咖喱那个时间太久了，胡萝卜都有馊味了！
4380,0,米饭跟没给一样，一口就没了，怎么吃？
10235,0,没有久久鸭店里买的新鲜
6499,0,"首先送的晚,然后我要的脱脂奶不加冰,做的又加奶又加冰！！！！"
2212,1,南瓜粥一如继往地好喝~
3650,0,"羊汤也太次了,哪有放油菜的,服了"
3841,0,送的粥都酸了，你们是昨天前天的粥没卖出去么？这也能往外卖，要是这样子谁还来买？
8890,0,永远不看备注
995,1,小哥弄洒了奶茶，不过哈哈哈我并没有生气啦，只是故意调戏下～面辣辣的好吃～奶茶太甜了…
6059,0,"恶心,点了那么多次,送个餐盒还要两块钱"
3188,1,帮同事订的，不错
10536,0,鸡翅太太太太咸了
3661,0,速度太慢，要是太远派送时间无法保障，就不送好了
4241,0,"面太干太硬不好吃，除了面就有两片木耳，差评！,汤水洒的满世界都是"
2144,1,吃起来还不错
5659,0,武昌鱼不新鲜-_-#
2867,1,。送餐员特好的说话。。。。。。
6395,0,第一次送来，龙利鱼送错了，点的葱香的，送成酸汤的了，给饭店打电话，那女的没等说完就给我挂了，再打过去，说做完让我去取，她没事儿吧，这种人赶紧开了吧，留着是祸害
5837,0,"时间太长,卷没有kfc的好吃"
5288,0,清炒时蔬你们能换一换别的菜吗？菜都是苦的你们自己尝尝好吗？太难吃了！！每次都是这种绿叶菜，每次都扔掉！
10237,0,点了两份饭就给了一盒米饭，送餐小哥打电话根本不知道他在讲什么！
281,1,粥不好喝！饼不错！加油
8687,0,"速度慢,卷饼凉,太难吃"
3275,1,喜欢宇宙卷饼，送餐也很快，就是凉了没有那么好吃了
3026,1,"菜品味道好,配送员态度好"
9995,0,卷很好吃，雞腿就沒什麼入味了，推薦到店裡面吃吧，送餐太慢了，如果是生意太好配送有困難，建議之後取消配送服務，別送了。
6461,0,刚刚订完，打电话取消，都没取消成功，还是给送了，搞得课都没听好，订餐需谨慎，订了就不能取消
9836,0,送餐速度快
8280,0,不知道怎么打包的，全是锅巴，真锻炼牙口！
7827,0,"没给吸管,怎么喝奶茶"
5307,0,"10:25点的。13点10分之后到。,中间电话都打不通。最后我直接不要了"
1345,1,在家附近吃了很多年，烤鸭一级棒。
3260,1,送餐很快，菜很好，羊杂味道不错
7425,0,服务态度实在是受不起，十点二十点的餐，一点整送到，点的河粉都成一坨了！而且第一次打电话给商家，世纪就隔了一条马路的距离，店家居然告诉说你们那么远？！然后名正言顺的在点完餐2个半小时才到。更搞笑的是后来多次打电话居然根本全部打不通，你tn是屏蔽我了是吗！由于送餐的绝对及时，是在临上课前两分钟到的，于是，我们很愉快的中午定了份晚上的外卖！！要不是评等级最低给一星，我真是一个星都不想给！中午简直是气饱的。
8463,0,米饭忘记，餐具只给一套。极其不认真，辛苦快递员！
702,1,快递师傅态度超好，速度一流。
460,1,挺好的。配送服务也很好，辛苦了。
1899,1,皮蛋瘦肉粥料很足
2815,1,好极了，超值！！
1862,1,"粥里有头发,就没吃,剩下都好吃"
8554,0,"菜品都是碎的,感觉煮的火候过了,不好吃"
8556,0,不能难吃更多
3944,0,饼里一点酱都没有，干巴巴的没味道
9073,0,不太喜欢这个盖饭，还是卷饼比较好吃
392,1,一般，说实话没有我自己做的好吃好评吧
7636,0,"要的梅菜扣肉给的猪蹄子,囧"
8184,0,配送时间太不准了！做的菜我也不做评价了！
9250,0,"基本都是肥肉，大概5~6片。有点咸，卤蛋就是乡巴佬袋装的，开始还以为是他们自己做的。,总体来说,很一般"
534,1,香脆鸡肉披萨很好吃，这次的料更足，满意
3835,0,不知是配送员的问题还是眉州的问题，订的餐两小时后才到，餐到时都不新鲜了，全是蒸馏水，难吃的要死，都快饿死了，真是
3969,0,没给我开发票。。呜呜
3152,1,"味道还不错,喜欢虾和四季豆,快递小哥儿很给力～"
887,1,"干净,满意,来了好多次了"
2306,1,"非常好,服务棒极了下次还来"
2307,1,小哥人很好，辛苦了～～
8057,0,比预计的送达时间晚了半个多小时
7720,0,都拌好了，量少，配菜少，基本就是米饭和酱，酱多了，辣
7552,0,太清淡了，没什么胃口，菜饭明显不等量，菜太多，饭太少
1875,1,太新鲜了～热乎乎的粥把盒子烫软了、可是很美味哟！分量足
9017,0,鱼香肉丝没有一根肉就算了！还吃出来根头发！我真是！！！气死了！！！
6951,0,太难吃了！！送到都凉了还超慢！！
8549,0,肉夹馍简直太腻了。都是肥肉，吃一个能恶心好长时间。
10681,0,确定再也不会从网上订餐了
3901,0,送的太慢了，11:30左右下的单子，一点才到。都上班了
350,1,饭馆离家一站地，俩小时才送来，虽然冬至吃饺子的多，也太慢了。不过百度赔付逾时费了，确实没想到。
87,1,"好快啊,第二次吃了依然很棒"
2636,1,骑士辛苦了。app还是评价不了，很麻烦
6564,0,"第一次送餐漏送一份,第二次送餐,漏送饮料,送餐时间超级慢"
5202,0,两个单都不对！！！！！配菜完全送错了！大家都别在这买了！坑啊！
1260,1,到家进门在百度外卖订餐，一会儿功夫，送货员就送到了热腾腾的饺子，大风下雨的天气，饺子就酒，太美啦
7051,0,没有优惠差评！
3575,1,跟在店里吃的一样，而且面、料、菜、汤，都是分开装的，很专业，不错哦~~~当然，要是没有运费就更好啦
5980,0,肥肉多，汤凉了，送餐的说我没支付...
6097,0,要的番茄酱也没给！真够抠的
6947,0,"一份炸馒头片就四片,上次至少八片,减量不减价啊"
2562,1,卷饼特别好吃～
7451,0,很满意！服务态度很好！谢谢！
7948,0,加米不加，菜分量不足
9173,0,配送没问题，但商家没有给发票，请补一下给我
5798,0,饺子到了都烂了
6752,0,送餐员态度很不好
6143,0,不错，希望品质如初！
9725,0,小菜豆皮坏了
4375,0,"土豆没做熟,海带没做熟,腐竹没做熟,知道你们忙，但是菜要做熟是基本，不会点你家外卖了"
3240,1,配送速度真的很快，怏送小弟很好
5568,0,在线支付之后，送餐还收费，家里老人不明就里就付了，差劲！
6019,0,晚到15分钟，还少送了一个鸡腿。差！
5021,0,不新鲜！藕片放很久了难吃的不得了，不好！
4400,0,谁也别来这家别怪没提醒！忘记评价了百度外卖软件逼迫完成订单，其实这份饭十点半定的，等了一天压根没有送！！！店家还逃避不接电话，把店铺立刻下架让人找不到，找到后显示“店铺下架”！
9236,0,味道不错，送餐太慢，隔着一个马路竟然要1个小时才送到
3750,0,之前送的很快，今天不知道为什么特别慢，送餐的还不认识路，就在他家馆子门口……
3717,0,和这个价位差的太多了
5927,0,"肘子卷饼根本没有肉的香味,不咸不淡不好吃,提前订的,等了2个多小时才到,我打了5个电话催,真是醉了"
3343,1,味道超级棒！鲜香培根的好吃、料也足！炸鸡也都是鸡翅而且个头很大！大赞！
8763,0,为什么没有给我送粥啊。
9969,0,辣么大的盒子，米饭一点点。好坑人
8654,0,饺子是生的，青椒是生的
10285,0,大份薯条只装了盒子的一半！
7604,0,送餐速度不快，味道还行。
4772,0,"怎么回事啊,拿铁我要的是杏仁,上次还电话告知没有需不需要更换这次又随便打一杯普通的送来了"
2962,1,黑椒味道很足
5701,0,"1:50订的,快五点送到的"
1916,1,配送人员超有礼貌：）
4124,0,这皮蛋瘦肉粥没放盐，真心难吃呀
7150,0,"凉的,怕拉肚子没吃"
9759,0,"。。。虽然很好吃,但是披萨里面的纸是怎么回事!!。。。虾上面,缠着的,有蓝色线的纸。。。"
373,1,"骑士人很好细心超快速赞一个,饭还好量大"
9486,0,80分钟才到，送餐员别袋子给捏破了也没说什么，薯条都已经凉了，很渣的一次送餐
2349,1,很好吃呀！海带丝再更入味些就完美了！
2542,1,"快递员态度好,速度也很快"
8707,0,品质越来越差了。除了秘制凉皮很好吃，其它都做的难吃，肉夹馍腻死，骨肉相连和鸡翅甜又凉的，米线淡的没放盐。渣
4755,0,送餐太慢，太慢
5201,0,味道一般！而且等了一个多小时。
5088,0,我本身是口味偏重的，但都觉得菜咸得不行不行的，配送连餐巾纸都没有，而且用的是超薄的塑料袋，实在不想再吃你家了！！！
432,1,这个好吃，大赞
9925,0,不好吃，还慢
5017,0,"说好的32,货到啦给我要34,把我们消费者当傻子呢"
156,1,速度，味道不错，配菜没有以前的好
3131,1,配送员很棒！
8309,0,一个半小时后到
249,1,"很好,赞！"
4953,0,失误了，没看地址，太远了，等了两个多钟头，这是逼我刚到单位就订午饭的节奏啊～
9600,0,感觉肉不是很新鲜，希望baidu也能查下质量问题。
9588,0,没见到可乐，没见到可乐！
3948,0,居然里边有空饺子！里边没馅！配送的很快。
4102,0,昨天送的肉丝的大
7046,0,卷饼味道有点淡。粥不错！
4873,0,味道不好，饮料很难喝
10745,0,味道一般，速度挺快
625,1,非常方便！很好！
1016,1,这次稍有点慢。
4151,0,"送餐慢就不说了,八宝菜里还有石块,硌得牙疼好几天"
10212,0,很好吃就是时间长了点
5186,0,"比店里吃的差远了。少很多，好多好多洋葱。,送达倒是很快。"
8727,0,挺快，就是发票到现在都没有给
2460,1,"师傅辛苦了，谢谢,下雪注意安全"
1769,1,简直神速…非常好喝。继续努力
4431,0,"味道好一般哦,配料不丰富"
9539,0,我去，这米饭也太少了吧！还3元一份！逗我呢！太差了！老子点了三份，加一起都不满包装盒！
6670,0,我和同事同一时间订的外卖，她都吃饱了，我的还没到，头一次吃饭这么晚!!!
4245,0,很实惠，味道不错
4779,0,比较多，女孩子吃不完
9749,0,基本都是带皮肥肉
5075,0,"说了好几次，米饭就是不给多来点儿！这服务真是够呛,你们一点儿都不看留言吗，那还要就要有个毛用"
7388,0,非常差！太垃圾了今天
6968,0,什么屁玩意，肉皮冻送过来成肉皮汤了！
6748,0,"一个半小时诶。。。点了套餐,没带粥来,肉卷是凉的。心凉！"
1319,1,师傅送货很快，宫保鸡丁和川式腊味拼味道不错
3338,1,送的超快！！
6124,0,粥越喝越咸，不明白为啥卖那么贵。流沙包送到是凉的已经凝固了
548,1,服务态度特别好
3923,0,点的是商务套餐，不过换成鳕鱼了
5329,0,菜送来了，烤肠没送来。
10202,0,"等了两个小时,送来全都洒了"
7965,0,豆腐有的不怎么太熟，太少了
3286,1,妈的连着两天没有筷子！！！百度外卖你们搞毛线！！！7，8个人的面。你让我们用手抓！？？？？？？？
4695,0,鸡肉的有点淡
9761,0,迟到四小时送来，真的是宇宙第一慢，迟到也不打电话说声，什么狗屁卷饼。垃圾商家。
1803,1,便捷，送餐速度也很快，非常满意，从此外卖不是问题了
7803,0,……不想多说，你懂的
7351,0,口味还行。
8905,0,第一次用感觉太差了，比在店里吃少了一半的量
6348,0,"迟到了45分钟,饼都硬了"
4605,0,"在这单之前至少转了三个地方,赶在半价的最后一分钟才送到,还真是准时,再说点的石锅拌饭,就只剩拌饭了,根本没过石锅,建议还是去店里吃吧,很恶心的一次送餐"
5002,0,店家把水煮肉改良成水煮肥肉了！太恶心了！定了三碗米饭，洒了半盒，有一盒泡在洒了的菜汤里！无语了，店家干的漂亮！加油！
8145,0,"服务垃圾,非常不到位"
543,1,味道很正宗，量也很大
7049,0,为什么不是百度外卖配送？
2380,1,还可以、分量也足、但是有点软了
7492,0,鸡蛋羹没有，但是汤里有个煎蛋。水标签写着蓝莓汁但是送了一个mini雪碧。
1196,1,迅速及时！好吃！百度骑士辛苦
4702,0,送餐走错路，袋子还破了………
2732,1,味道不错，送货快
9059,0,这次送餐慢了好多，建议加强
501,1,时间准。不错。儿子很喜欢。
2984,1,神速，服务态度很好。菜品味道不错。
2161,1,"说好不放香菜,全是香菜,对香菜过敏的,吃了会死掉的！请注意一下客户的需求"
746,1,非常棒，就是这送餐费略贵。这么近
2100,1,整体都很不错
1915,1,特别准时服务态度超级好
9517,0,不是一般的慢
8598,0,水煮牛肉是别人剩的吗？牛肉都是散的，吃到嘴里就化掉了，谁家做的能那样，里面有青菜，芹菜，还有黄瓜。真心反胃啊，大杂烩吗，来好几次了，以后不敢吃了
5432,0,今天的饭真的是太令我失望了，从来没见过这么烂的外卖，菜花都是至少三天前做好的，根本没法吃，看看就恶心！！！！！！！！！！！！！！！！！！！！！
6068,0,送的太早了也不好
635,1,菜有点辣，菜量挺好，量大。味道挺好。
3804,0,也就那样，不好吃
7446,0,煎饼巨难吃，我吃了一口果断丢了。水果盒是7颗新鲜桂圆和8个新鲜圣母果，12元，感觉小贵！
9822,0,骑士漏送了煎饼；店家的面和抄手咸得要死；双差评！
10424,0,金枪鱼超级少，还是合利屋号，土豆泥是网上那种买来泡的，不是真的土豆
506,1,送货很快，经常吃他家的，很棒
8108,0,米饭给的太少了
2294,1,速度好快，送餐小哥态度超级好
2892,1,外送小伙儿很逗
326,1,好吃，不过粥不好喝
951,1,虽然是慢了点，可是态度很好的。。
1379,1,为什么圣代没有勺子？
5994,0,今天少给了烤肠.......来个差评吧
2701,1,口味还不错，挺满意的！
9020,0,"和店家推广时的包装不一样。包装差评差评差评,送来的时候洒了好多"
2569,1,"东西好吃又实惠,送餐又快,好评"
8827,0,搞不懂送的是米饭还是稀饭
9343,0,菜太清淡，而且早就做好了，不新鲜
2146,1,骑士菜品一样的棒，感谢
3052,1,送餐很快，量足，很好吃，方便，个别菜不是很热，联系送餐时再现做。
794,1,几乎没怎么等，就到了！包装严实，服务完美！亟待二次消费，哈哈！
9397,0,"时间太慢,没胃口"
90,1,菜品质量很好，吃货几次了，都还不错
5400,0,一个多小时送到，汉堡还送错了。不想追究
8803,0,越来越难吃。
9274,0,小炒肉太垃圾了
6358,0,土豆丝卷饼太难吃了。。
8900,0,好难吃，什么味都没有，还被店摆了个乌龙。。
709,1,凉面味道确实不错，豆浆好喝。速度快。
9279,0,3个小时10分钟，
8617,0,50分钟才送到不说，馅料完全散了，从没见过这样儿的外卖批萨！
8208,0,"皮蛋瘦肉粥不咋地。,送餐大叔虽然很热情，但是跟他说从六七号电梯上来，说半天也说不明白"
6007,0,17:15订餐结束，18:30接到电话说送餐车被盗，问及多久可以送到，答曰20分钟，19点送餐完成。车辆被盗无法避免，但在第一时间电话告知，或通知其他送餐人员不是首要做的么？在报警且处理完事件后的18:30才给予催单回复，这送餐可真是…呵呵了
9089,0,冷面真不好吃啊！真的不好吃…：
4950,0,"餅沒嚼勁,味道太單薄"
222,1,速度快，送餐师傅很喜庆，很客气！必须满星！真棒
6818,0,"俩小时。,我醉啦！！！！"
2888,1,很感谢赵小哥，不到半小时就送到了，这么大风的天气，很辛苦。
8926,0,洒出来了！！！配送太差！
6940,0,炒饭里有股类似哈喇味的味道，完全盖住了饭味，无法下咽
7240,0,超慢两个小时才送到
2085,1,还是更喜欢素的，不过味道都很不错
4062,0,宇宙卷饼是饶了宇宙一圈才送到的吧，等了2个多小时也是醉了。
6886,0,要了三个汤，三个都洒了，而且说半小时送到，实际花了快一个小时
3025,1,包装很好，纸袋洋气
4896,0,餐盒收费4元，能告诉我怎么收费的吗。真实买的没有卖的精啊。那破餐盒收费4元发票呢？
3668,0,清水煮面。啥滋味都没有
7889,0,"12点下单,13：15送达,还好味道不错"
5788,0,送餐时间不准，超时好久
7708,0,肉夾馍不错，其它一般。
1939,1,下雪天，快递师傅辛苦了！小心路滑！
4408,0,"难吃,不新鲜"
3889,0,"本单实际送达时长为169分钟,口味什么的就不重要了吧,对耐心要点32个赞哦"
1453,1,卷饼好大，味道还不错，吃着有点撑
9703,0,"关东煮和沙拉,跟主食不是一起送的,。。。送来的时候已经吃饱了,呵呵了我就,而且关东煮泡的已经没法吃了,送餐员没有一点歉意,。。"
1670,1,卷饼一般，粥和小菜不错，包装很精致
2480,1,大份的超级大，里面好多大肉块
584,1,送过来披萨还是热的，一如既往的好吃，赞一个
6933,0,太慢了。下次能不能快一些，等了近两个小时
2663,1,快递师傅人超好，汤也好喝，送的快
7711,0,总是不能按时到
8211,0,送餐用了一个小时，一个小时，什么鬼，乌龟都到了，菜还油的要死，我点的炒饭，一堆酱油，只能看到黑乎乎的一坨，是一坨!!!!
7970,0,一份米饭还能再少点吗？？？？？？百度服务没的说，5星
6629,0,还是原来样子挺好吃的，但是我特想知道拌饭酱跑哪去了？都没有
8059,0,根本就没有送黄飞红花生啊，坑人的吧，广告打的那么大
8428,0,没什么味道
58,1,"已入肚(ฅ>ω<*ฅ)，都挺好吃的，不过重庆杂面酱有点咸了，感觉至少在少放上一勺盐才能接受。味道倒是不错。,日常:小哥辛苦了。"
262,1,粥漏了又给送了个，很不错
9610,0,都说了，面和卤分开的！每回都忘！！！！
4638,0,经常取消订单无法配送
2007,1,非常方便。希望日后选择会越来越多。
7116,0,送餐慢，还找不到地方。第二次了
67,1,"派送员非常好。,速度快,态度棒棒的"
5167,0,菜太难吃了
8644,0,鸡腿堡还行，其他几个就一般了，鳗鱼排最难吃，很腥，而且淀粉太多
6145,0,大份的麻辣烫还这么这么这么少！好意思么！！！18和22的也没区别吖！！！！！！
4719,0,外卖态度比较差。
2224,1,很好吃，刚开始想着大份会很大，结果想多了
1371,1,配送时间稍微晚了几分钟，但没关系，送餐的叔叔人很好，卷饼用锡纸包装，同事还以为是韩国快餐店的紫菜包饭，饼皮很筋斗，香菇鸡肉的夹料也很足，盒饭里面菜少了一些，但味道还不错。一个中号卷饼配一个盒饭，我觉得正好，
7154,0,冷面兜黏糊了
2649,1,"送得太快了,快哭了"
4409,0,两个小时的外卖，我也是服了
3673,0,锅包肉忘了放肉了
996,1,定的汤圆一份就俩个，相当无奈！
749,1,"还是很好吃~包装特别精致,哈哈哈,都舍不得拆开"
1686,1,没想到这么好吃，好评！！！
5550,0,非常难，12点多才到
5136,0,"难吃,而且很慢"
1910,1,全是肉啊。
9007,0,慢死了，气死了
582,1,"味道不错,难得的煎饼果子"
4617,0,神速啊。特么完了快一个小时，真牛逼
10221,0,菜的份量跟全聚德比差了
1530,1,就在家附近，以前总去吃，可是近两三个月以来菜品没有以前好吃了，大拌菜拌苦菊一类的菜总是很甜，估计是商家为了省事就放在糖水里泡着，炒菜用的油也没以前好了，我老公胃敏感，能吃出来，油不好他会胃疼的，估计价格亲民后成本太高商家就开始糊弄事儿了，现在基本不爱来这里了，宁愿绕道去上品粥面，店员服务也没以前那么好了…好的东西贵在坚持，希望商家有心能懂这些，哪怕提升价格也别降低质量，否则日久天长损失的还是自己
6955,0,一般，丸子不错，就是鸡翅糊了，味道很一般
9117,0,这家店太让人感觉不舒服了，是我在三里屯点过外卖中唯一一家很烂很烂的店，打电话过去询问关于为什么随意更换我点的东西（3样），居然说菜单本来就是这样，只不过是网站上没改。全程连句抱歉都没说，什么素质！就是可怜配送员跑来跑去，还打电话说不好意思来晚了。所以只有百度配送让人感到暖心点。什么破店！
1176,1,"很好吃,比想象中的分量要大"
3579,1,鸡肉的加了酱汁，味道更好。送餐小哥态度也超级棒。全五分！
5879,0,点了三个菜，忘点了米饭，其实商家下单时友情提示一下，然后又等了快三十分钟米饭送达，然后发现，给我送了两次都没给我筷子。。。
4978,0,根本就不是肘子肉
8238,0,等了俩小时，还能说啥
